tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2020-08-29;19;1202;1193
2020-08-29;20;936;927
2020-08-29;21;593;588
2020-08-29;22;392;384
2020-08-29;23;194;192
2020-08-30;0;24;24
2020-08-30;1;3;3
2020-08-30;2;1;1
2020-08-30;3;5;4
2020-08-30;6;5;5
2020-08-30;7;156;153
2020-08-30;8;235;231
2020-08-30;9;350;345
2020-08-30;10;473;468
2020-08-30;11;602;593
2020-08-30;12;759;749
2020-08-30;13;826;815
2020-08-30;14;891;881
2020-08-30;15;895;883
2020-08-30;16;856;843
2020-08-30;17;964;953
2020-08-30;18;972;959
2020-08-30;19;1045;1031
2020-08-30;20;911;895
2020-08-30;21;588;583
2020-08-30;22;460;451
2020-08-30;23;194;193
2020-08-31;0;34;34
2020-08-31;1;2;2
2020-08-31;2;1;1
2020-08-31;5;4;4
2020-08-31;6;161;161
2020-08-31;7;1565;1543
2020-08-31;8;1493;1476
2020-08-31;9;1157;1149
2020-08-31;10;1200;1180
2020-08-31;11;1263;1246
2020-08-31;12;1477;1469
2020-08-31;13;1380;1369
2020-08-31;14;1334;1321
2020-08-31;15;1211;1194
2020-08-31;16;1203;1189
2020-08-31;17;1173;1159
2020-08-31;18;1584;1573
2020-08-31;19;1609;1581
2020-08-31;20;1075;1053
2020-08-31;21;630;622
2020-08-31;22;473;464
2020-08-31;23;211;209
2020-09-01;0;49;48
2020-09-01;1;3;3
2020-09-01;2;1;1
2020-09-01;5;3;3
2020-09-01;6;119;119
2020-09-01;7;1039;1029
2020-09-01;8;1235;1224
2020-09-01;9;1185;1169
2020-09-01;10;1065;1047
2020-09-01;11;1280;1264
2020-09-01;12;1437;1420
2020-09-01;13;1332;1316
2020-09-01;14;1240;1228
2020-09-01;15;1138;1130
2020-09-01;16;1093;1082
2020-09-01;17;1237;1211
2020-09-01;18;1461;1439
2020-09-01;19;1523;1506
2020-09-01;20;987;979
2020-09-01;21;616;599
2020-09-01;22;472;461
2020-09-01;23;217;215
2020-09-02;0;31;30
2020-09-02;1;3;3
2020-09-02;2;3;3
2020-09-02;4;1;1
2020-09-02;5;1;1
2020-09-02;6;110;109
2020-09-02;7;1126;1117
2020-09-02;8;1274;1269
2020-09-02;9;1101;1093
2020-09-02;10;1119;1108
2020-09-02;11;1203;1185
2020-09-02;12;1393;1373
2020-09-02;13;1344;1327
2020-09-02;14;1218;1203
2020-09-02;15;1168;1152
2020-09-02;16;1114;1097
2020-09-02;17;1128;1117
2020-09-02;18;1418;1404
2020-09-02;19;1443;1421
2020-09-02;20;1021;999
2020-09-02;21;644;635
2020-09-02;22;422;419
2020-09-02;23;168;168
2020-09-03;0;38;38
2020-09-03;1;6;6
2020-09-03;2;3;3
2020-09-03;3;1;1
2020-09-03;6;109;109
2020-09-03;7;1086;1077
2020-09-03;8;1209;1190
2020-09-03;9;1143;1134
2020-09-03;10;1195;1184
2020-09-03;11;1144;1129
2020-09-03;12;1252;1240
2020-09-03;13;1247;1229
2020-09-03;14;1125;1112
2020-09-03;15;1080;1067
2020-09-03;16;1027;1015
2020-09-03;17;1060;1049
2020-09-03;18;1360;1335
2020-09-03;19;1580;1567
2020-09-03;20;1024;1013
2020-09-03;21;648;641
2020-09-03;22;417;414
2020-09-03;23;181;179
2020-09-04;0;39;38
2020-09-04;1;3;3
2020-09-04;3;2;2
2020-09-04;5;2;2
2020-09-04;6;79;77
2020-09-04;7;1115;1096
2020-09-04;8;1287;1273
2020-09-04;9;1141;1126
2020-09-04;10;1131;1118
2020-09-04;11;1169;1154
2020-09-04;12;1147;1131
2020-09-04;13;1065;1056
2020-09-04;14;1357;1336
2020-09-04;15;1087;1064
2020-09-04;16;1131;1117
2020-09-04;17;1140;1129
2020-09-04;18;1459;1442
2020-09-04;19;1584;1563
2020-09-04;20;1020;1012
2020-09-04;21;608;601
2020-09-04;22;427;421
2020-09-04;23;206;205
2020-09-05;0;35;35
2020-09-05;1;9;9
2020-09-05;2;2;2
2020-09-05;3;1;1
2020-09-05;6;84;84
2020-09-05;7;972;964
2020-09-05;8;1169;1162
2020-09-05;9;780;773
2020-09-05;10;719;713
2020-09-05;11;930;915
2020-09-05;12;1380;1363
2020-09-05;13;1294;1274
2020-09-05;14;1263;1245
2020-09-05;15;1251;1236
2020-09-05;16;1264;1249
2020-09-05;17;1315;1301
2020-09-05;18;1509;1491
2020-09-05;19;1423;1406
2020-09-05;20;1006;990
2020-09-05;21;630;621
2020-09-05;22;468;466
2020-09-05;23;232;229
2020-09-06;0;41;41
2020-09-06;1;7;7
2020-09-06;2;1;1
2020-09-06;5;1;1
2020-09-06;6;18;18
2020-09-06;7;279;277
2020-09-06;8;735;729
2020-09-06;9;529;523
2020-09-06;10;541;536
2020-09-06;11;696;684
2020-09-06;12;1138;1119
2020-09-06;13;1216;1196
2020-09-06;14;1007;994
2020-09-06;15;1005;983
2020-09-06;16;1121;1103
2020-09-06;17;1081;1058
2020-09-06;18;1089;1068
2020-09-06;19;1063;1054
2020-09-06;20;829;813
2020-09-06;21;587;582
2020-09-06;22;473;470
2020-09-06;23;212;209
2020-09-07;0;41;40
2020-09-07;1;7;7
2020-09-07;2;1;1
2020-09-07;3;1;1
2020-09-07;4;1;1
2020-09-07;5;2;2
2020-09-07;6;123;121
2020-09-07;7;1577;1555
2020-09-07;8;1573;1556
2020-09-07;9;1355;1335
2020-09-07;10;1246;1228
2020-09-07;11;1301;1284
2020-09-07;12;1549;1531
2020-09-07;13;1570;1544
2020-09-07;14;1428;1404
2020-09-07;15;1322;1303
2020-09-07;16;1266;1256
2020-09-07;17;1308;1290
2020-09-07;18;1617;1600
2020-09-07;19;1825;1800
2020-09-07;20;1016;1004
2020-09-07;21;642;636
2020-09-07;22;468;464
2020-09-07;23;204;204
2020-09-08;0;40;39
2020-09-08;1;6;6
2020-09-08;2;1;1
2020-09-08;5;1;1
2020-09-08;6;109;109
2020-09-08;7;1126;1115
2020-09-08;8;1293;1278
2020-09-08;9;1046;1032
2020-09-08;10;1120;1110
2020-09-08;11;1274;1258
2020-09-08;12;1404;1384
2020-09-08;13;1410;1385
2020-09-08;14;1337;1323
2020-09-08;15;1284;1262
2020-09-08;16;1133;1123
2020-09-08;17;1141;1128
2020-09-08;18;1486;1474
2020-09-08;19;1500;1492
2020-09-08;20;957;943
2020-09-08;21;635;626
2020-09-08;22;431;425
2020-09-08;23;178;176
2020-09-09;0;27;27
2020-09-09;1;4;4
2020-09-09;3;1;1
2020-09-09;5;2;2
2020-09-09;6;100;100
2020-09-09;7;1035;1026
2020-09-09;8;1179;1164
2020-09-09;9;921;914
2020-09-09;10;980;969
2020-09-09;11;1113;1101
2020-09-09;12;1325;1308
2020-09-09;13;1341;1326
2020-09-09;14;1180;1169
2020-09-09;15;1109;1091
2020-09-09;16;1115;1104
2020-09-09;17;1132;1117
2020-09-09;18;1338;1328
2020-09-09;19;1509;1484
2020-09-09;20;941;931
2020-09-09;21;598;594
2020-09-09;22;391;386
2020-09-09;23;182;181
2020-09-10;0;38;38
2020-09-10;1;2;2
2020-09-10;3;1;1
2020-09-10;4;1;1
2020-09-10;5;2;2
2020-09-10;6;95;95
2020-09-10;7;982;976
2020-09-10;8;1101;1087
2020-09-10;9;1009;997
2020-09-10;10;1091;1080
2020-09-10;11;1113;1097
2020-09-10;12;1303;1283
2020-09-10;13;1289;1270
2020-09-10;14;1265;1246
2020-09-10;15;1111;1097
2020-09-10;16;1075;1061
2020-09-10;17;1096;1083
2020-09-10;18;1431;1413
2020-09-10;19;1413;1400
2020-09-10;20;967;953
2020-09-10;21;581;573
2020-09-10;22;423;415
2020-09-10;23;181;179
2020-09-11;0;30;30
2020-09-11;1;2;2
2020-09-11;2;1;1
2020-09-11;3;1;1
2020-09-11;5;4;4
2020-09-11;6;99;98
2020-09-11;7;1002;988
2020-09-11;8;1055;1040
2020-09-11;9;1041;1033
2020-09-11;10;957;943
2020-09-11;11;1071;1051
2020-09-11;12;1020;1013
2020-09-11;13;1123;1116
2020-09-11;14;1285;1267
2020-09-11;15;1226;1210
2020-09-11;16;1091;1069
2020-09-11;17;1196;1176
2020-09-11;18;1290;1278
2020-09-11;19;1466;1446
2020-09-11;20;950;938
2020-09-11;21;565;553
2020-09-11;22;439;435
2020-09-11;23;181;178
2020-09-12;0;24;24
2020-09-12;1;2;2
2020-09-12;2;3;3
2020-09-12;4;1;1
2020-09-12;5;1;1
2020-09-12;6;65;65
2020-09-12;7;813;806
2020-09-12;8;861;849
2020-09-12;9;673;665
2020-09-12;10;698;684
2020-09-12;11;835;820
2020-09-12;12;1106;1091
2020-09-12;13;1139;1124
2020-09-12;14;1059;1043
2020-09-12;15;1044;1029
2020-09-12;16;1017;1005
2020-09-12;17;1129;1106
2020-09-12;18;1198;1185
2020-09-12;19;1219;1200
2020-09-12;20;797;782
2020-09-12;21;443;437
2020-09-12;22;349;342
2020-09-12;23;182;180
2020-09-13;0;33;33
2020-09-13;1;3;3
2020-09-13;2;1;1
2020-09-13;5;1;1
2020-09-13;6;13;13
2020-09-13;7;151;150
2020-09-13;8;377;373
2020-09-13;9;377;373
2020-09-13;10;503;494
2020-09-13;11;717;707
2020-09-13;12;957;937
2020-09-13;13;1138;1125
2020-09-13;14;1164;1150
2020-09-13;15;1113;1095
2020-09-13;16;1042;1028
2020-09-13;17;1062;1048
2020-09-13;18;1149;1127
2020-09-13;19;1088;1072
2020-09-13;20;784;774
2020-09-13;21;557;550
2020-09-13;22;401;396
2020-09-13;23;175;175
2020-09-14;0;24;24
2020-09-14;1;3;3
2020-09-14;2;1;1
2020-09-14;5;6;6
2020-09-14;6;152;151
2020-09-14;7;1515;1499
2020-09-14;8;1331;1317
2020-09-14;9;1151;1144
2020-09-14;10;1225;1206
2020-09-14;11;1258;1239
2020-09-14;12;1385;1373
2020-09-14;13;1377;1364
2020-09-14;14;1401;1384
2020-09-14;15;1276;1256
2020-09-14;16;1286;1276
2020-09-14;17;1195;1175
2020-09-14;18;1532;1522
2020-09-14;19;1552;1540
2020-09-14;20;974;961
2020-09-14;21;580;572
2020-09-14;22;415;410
2020-09-14;23;200;199
2020-09-15;0;20;20
2020-09-15;1;2;2
2020-09-15;3;1;1
2020-09-15;5;2;2
2020-09-15;6;103;102
2020-09-15;7;1022;1006
2020-09-15;8;1222;1210
2020-09-15;9;917;909
2020-09-15;10;1016;997
2020-09-15;11;1148;1135
2020-09-15;12;1322;1312
2020-09-15;13;1313;1297
2020-09-15;14;1189;1177
2020-09-15;15;1179;1168
2020-09-15;16;1127;1115
2020-09-15;17;1167;1154
2020-09-15;18;1510;1496
2020-09-15;19;1525;1517
2020-09-15;20;925;911
2020-09-15;21;546;538
2020-09-15;22;389;384
2020-09-15;23;172;168
2020-09-16;0;36;36
2020-09-16;1;3;3
2020-09-16;2;2;2
2020-09-16;5;4;4
2020-09-16;6;96;95
2020-09-16;7;1044;1032
2020-09-16;8;1251;1235
2020-09-16;9;1003;992
2020-09-16;10;961;953
2020-09-16;11;1072;1063
2020-09-16;12;1332;1320
2020-09-16;13;1370;1351
2020-09-16;14;1240;1217
2020-09-16;15;1194;1180
2020-09-16;16;1127;1115
2020-09-16;17;1079;1072
2020-09-16;18;1461;1437
2020-09-16;19;1451;1440
2020-09-16;20;908;896
2020-09-16;21;573;570
2020-09-16;22;393;389
2020-09-16;23;181;178
2020-09-17;0;29;29
2020-09-17;1;4;4
2020-09-17;2;1;1
2020-09-17;5;1;1
2020-09-17;6;94;94
2020-09-17;7;997;993
2020-09-17;8;1049;1042
2020-09-17;9;873;869
2020-09-17;10;959;946
2020-09-17;11;1107;1094
2020-09-17;12;1316;1296
2020-09-17;13;1261;1252
2020-09-17;14;1183;1168
2020-09-17;15;1073;1068
2020-09-17;16;1124;1105
2020-09-17;17;1049;1039
2020-09-17;18;1451;1431
2020-09-17;19;1432;1415
2020-09-17;20;872;862
2020-09-17;21;486;484
2020-09-17;22;404;400
2020-09-17;23;172;169
2020-09-18;0;33;32
2020-09-18;1;5;4
2020-09-18;2;5;4
2020-09-18;5;2;2
2020-09-18;6;81;81
2020-09-18;7;986;981
2020-09-18;8;1116;1107
2020-09-18;9;990;979
2020-09-18;10;946;935
2020-09-18;11;1054;1041
2020-09-18;12;993;985
2020-09-18;13;1144;1133
2020-09-18;14;1352;1332
2020-09-18;15;1224;1205
2020-09-18;16;1167;1153
2020-09-18;17;1122;1108
2020-09-18;18;1454;1440
2020-09-18;19;1360;1339
2020-09-18;20;876;865
2020-09-18;21;506;500
2020-09-18;22;401;399
2020-09-18;23;186;185
2020-09-19;0;40;38
2020-09-19;1;6;6
2020-09-19;2;2;2
2020-09-19;6;84;82
2020-09-19;7;808;797
2020-09-19;8;922;914
2020-09-19;9;700;695
2020-09-19;10;693;684
2020-09-19;11;891;880
2020-09-19;12;1198;1186
2020-09-19;13;1204;1188
2020-09-19;14;1261;1243
2020-09-19;15;1230;1216
2020-09-19;16;1219;1208
2020-09-19;17;1325;1306
2020-09-19;18;1402;1377
2020-09-19;19;1278;1254
2020-09-19;20;777;773
2020-09-19;21;604;594
2020-09-19;22;396;393
2020-09-19;23;186;185
2020-09-20;0;33;33
2020-09-20;1;7;7
2020-09-20;4;1;1
2020-09-20;6;16;15
2020-09-20;7;247;246
2020-09-20;8;492;488
2020-09-20;9;453;445
2020-09-20;10;512;501
2020-09-20;11;746;741
2020-09-20;12;1082;1070
2020-09-20;13;1238;1227
2020-09-20;14;1168;1153
2020-09-20;15;1157;1136
2020-09-20;16;1066;1051
2020-09-20;17;1134;1119
2020-09-20;18;1233;1219
2020-09-20;19;1075;1062
2020-09-20;20;787;775
2020-09-20;21;564;557
2020-09-20;22;380;376
2020-09-20;23;175;171
2020-09-21;0;32;30
2020-09-21;1;3;3
2020-09-21;5;2;2
2020-09-21;6;134;133
2020-09-21;7;1564;1546
2020-09-21;8;1446;1433
2020-09-21;9;1153;1138
2020-09-21;10;1164;1145
2020-09-21;11;1229;1214
2020-09-21;12;1513;1498
2020-09-21;13;1504;1483
2020-09-21;14;1380;1367
2020-09-21;15;1372;1356
2020-09-21;16;1368;1351
2020-09-21;17;1355;1340
2020-09-21;18;1623;1610
2020-09-21;19;1494;1477
2020-09-21;20;902;890
2020-09-21;21;563;557
2020-09-21;22;410;401
2020-09-21;23;172;170
2020-09-22;0;29;29
2020-09-22;1;5;5
2020-09-22;2;2;2
2020-09-22;3;1;1
2020-09-22;5;1;1
2020-09-22;6;109;106
2020-09-22;7;1039;1026
2020-09-22;8;1282;1270
2020-09-22;9;1023;1015
2020-09-22;10;1125;1110
2020-09-22;11;1219;1207
2020-09-22;12;1374;1352
2020-09-22;13;1383;1366
2020-09-22;14;1240;1228
2020-09-22;15;1258;1245
2020-09-22;16;1210;1198
2020-09-22;17;1212;1192
2020-09-22;18;1552;1536
2020-09-22;19;1487;1466
2020-09-22;20;936;926
2020-09-22;21;562;554
2020-09-22;22;392;391
2020-09-22;23;153;151
2020-09-23;0;25;25
2020-09-23;1;3;3
2020-09-23;2;2;1
2020-09-23;3;1;1
2020-09-23;5;1;1
2020-09-23;6;106;104
2020-09-23;7;1030;1019
2020-09-23;8;1174;1166
2020-09-23;9;934;923
2020-09-23;10;972;963
2020-09-23;11;1223;1208
2020-09-23;12;1276;1257
2020-09-23;13;1359;1337
2020-09-23;14;1245;1227
2020-09-23;15;1156;1137
2020-09-23;16;1259;1238
2020-09-23;17;1208;1194
2020-09-23;18;1489;1465
2020-09-23;19;1454;1438
2020-09-23;20;871;859
2020-09-23;21;522;515
2020-09-23;22;417;411
2020-09-23;23;182;180
2020-09-24;0;26;25
2020-09-24;1;2;2
2020-09-24;2;1;1
2020-09-24;3;1;1
2020-09-24;6;120;120
2020-09-24;7;993;988
2020-09-24;8;1164;1159
2020-09-24;9;971;960
2020-09-24;10;981;971
2020-09-24;11;1140;1126
2020-09-24;12;1258;1243
2020-09-24;13;1293;1280
2020-09-24;14;1241;1228
2020-09-24;15;1210;1190
2020-09-24;16;1208;1195
2020-09-24;17;1198;1178
2020-09-24;18;1546;1537
2020-09-24;19;1517;1494
2020-09-24;20;826;818
2020-09-24;21;536;523
2020-09-24;22;407;401
2020-09-24;23;178;175
2020-09-25;0;37;37
2020-09-25;1;1;1
2020-09-25;2;1;1
2020-09-25;5;2;2
2020-09-25;6;81;80
2020-09-25;7;949;940
2020-09-25;8;1054;1040
2020-09-25;9;914;907
2020-09-25;10;960;954
2020-09-25;11;1075;1059
2020-09-25;12;1051;1041
2020-09-25;13;1347;1337
2020-09-25;14;1439;1415
2020-09-25;15;1248;1233
2020-09-25;16;1281;1266
2020-09-25;17;1294;1271
2020-09-25;18;1538;1517
2020-09-25;19;1342;1330
2020-09-25;20;862;852
2020-09-25;21;531;527
2020-09-25;22;420;411
2020-09-25;23;167;166
2020-09-26;0;18;16
2020-09-26;1;4;3
2020-09-26;2;2;1
2020-09-26;5;1;1
2020-09-26;6;74;74
2020-09-26;7;866;855
2020-09-26;8;899;891
2020-09-26;9;707;699
2020-09-26;10;769;758
2020-09-26;11;962;952
2020-09-26;12;1211;1197
2020-09-26;13;1440;1422
2020-09-26;14;1386;1370
2020-09-26;15;1234;1222
2020-09-26;16;1295;1280
2020-09-26;17;1335;1321
2020-09-26;18;1571;1550
2020-09-26;19;1340;1324
2020-09-26;20;840;832
2020-09-26;21;581;575
2020-09-26;22;396;390
2020-09-26;23;175;171
2020-09-27;0;49;47
2020-09-27;1;2;2
2020-09-27;2;2;2
2020-09-27;6;11;11
2020-09-27;7;211;208
2020-09-27;8;412;408
2020-09-27;9;446;441
2020-09-27;10;534;531
2020-09-27;11;782;777
2020-09-27;12;1057;1041
2020-09-27;13;1196;1178
2020-09-27;14;1205;1185
2020-09-27;15;1172;1160
2020-09-27;16;1090;1078
2020-09-27;17;1203;1182
2020-09-27;18;1139;1123
2020-09-27;19;1130;1112
2020-09-27;20;702;689
2020-09-27;21;621;613
2020-09-27;22;439;435
2020-09-27;23;193;190
2020-09-28;0;32;32
2020-09-28;1;4;4
2020-09-28;5;1;1
2020-09-28;6;123;122
2020-09-28;7;1705;1682
2020-09-28;8;1629;1605
2020-09-28;9;1205;1189
2020-09-28;10;1295;1276
2020-09-28;11;1317;1303
2020-09-28;12;1581;1567
2020-09-28;13;1624;1607
2020-09-28;14;1448;1437
2020-09-28;15;1394;1372
2020-09-28;16;1311;1295
2020-09-28;17;1261;1243
2020-09-28;18;1654;1636
2020-09-28;19;1713;1692
2020-09-28;20;981;969
2020-09-28;21;569;560
2020-09-28;22;420;414
2020-09-28;23;175;171
2020-09-29;0;35;34
2020-09-29;1;3;3
2020-09-29;4;1;1
2020-09-29;6;119;119
2020-09-29;7;1081;1073
2020-09-29;8;1269;1260
2020-09-29;9;1061;1051
2020-09-29;10;1009;993
2020-09-29;11;1287;1271
2020-09-29;12;1390;1372
2020-09-29;13;1470;1457
2020-09-29;14;1437;1420
2020-09-29;15;1259;1236
2020-09-29;16;1285;1268
2020-09-29;17;1071;1060
2020-09-29;18;1427;1415
2020-09-29;19;1417;1396
2020-09-29;20;826;820
2020-09-29;21;506;499
2020-09-29;22;397;392
2020-09-29;23;165;163
2020-09-30;0;26;26
2020-09-30;1;3;3
2020-09-30;3;1;1
2020-09-30;4;3;3
2020-09-30;6;93;92
2020-09-30;7;1084;1074
2020-09-30;8;1336;1318
2020-09-30;9;964;954
2020-09-30;10;1009;996
2020-09-30;11;1103;1087
2020-09-30;12;1350;1336
2020-09-30;13;1376;1362
2020-09-30;14;1293;1283
2020-09-30;15;1254;1234
2020-09-30;16;1196;1183
2020-09-30;17;1237;1224
2020-09-30;18;1590;1578
2020-09-30;19;1458;1434
2020-09-30;20;923;915
2020-09-30;21;562;550
2020-09-30;22;417;412
2020-09-30;23;166;165
2020-10-01;0;27;27
2020-10-01;1;6;6
2020-10-01;2;1;1
2020-10-01;3;1;1
2020-10-01;5;1;1
2020-10-01;6;97;97
2020-10-01;7;1128;1117
2020-10-01;8;1257;1247
2020-10-01;9;995;982
2020-10-01;10;1029;1019
2020-10-01;11;1127;1114
2020-10-01;12;1393;1379
2020-10-01;13;1357;1346
2020-10-01;14;1328;1309
2020-10-01;15;1353;1333
2020-10-01;16;1270;1252
2020-10-01;17;1245;1234
2020-10-01;18;1689;1678
2020-10-01;19;1588;1566
2020-10-01;20;943;933
2020-10-01;21;555;551
2020-10-01;22;365;359
2020-10-01;23;168;166
2020-10-02;0;21;21
2020-10-02;2;1;1
2020-10-02;3;2;2
2020-10-02;4;1;1
2020-10-02;5;1;1
2020-10-02;6;102;102
2020-10-02;7;1113;1100
2020-10-02;8;1258;1249
2020-10-02;9;961;948
2020-10-02;10;1005;990
2020-10-02;11;1154;1140
2020-10-02;12;1063;1054
2020-10-02;13;1373;1362
2020-10-02;14;1487;1469
2020-10-02;15;1354;1329
2020-10-02;16;1302;1281
2020-10-02;17;1290;1278
2020-10-02;18;1596;1570
2020-10-02;19;1488;1468
2020-10-02;20;842;829
2020-10-02;21;550;540
2020-10-02;22;454;445
2020-10-02;23;165;164
2020-10-03;0;40;40
2020-10-03;1;2;2
2020-10-03;6;53;53
2020-10-03;7;903;893
2020-10-03;8;980;972
2020-10-03;9;751;743
2020-10-03;10;883;871
2020-10-03;11;1039;1027
2020-10-03;12;1267;1252
2020-10-03;13;1491;1471
2020-10-03;14;1465;1455
2020-10-03;15;1430;1417
2020-10-03;16;1392;1373
2020-10-03;17;1535;1515
2020-10-03;18;1660;1635
2020-10-03;19;1363;1345
2020-10-03;20;890;883
2020-10-03;21;550;543
2020-10-03;22;436;433
2020-10-03;23;209;205
2020-10-04;0;40;39
2020-10-04;1;4;4
2020-10-04;4;1;1
2020-10-04;6;13;13
2020-10-04;7;176;173
2020-10-04;8;393;392
2020-10-04;9;490;486
2020-10-04;10;606;598
2020-10-04;11;873;864
2020-10-04;12;1279;1267
2020-10-04;13;1408;1387
2020-10-04;14;1356;1341
2020-10-04;15;1334;1316
2020-10-04;16;1256;1243
2020-10-04;17;1300;1282
2020-10-04;18;1435;1411
2020-10-04;19;1159;1145
2020-10-04;20;915;902
2020-10-04;21;650;638
2020-10-04;22;450;442
2020-10-04;23;200;197
2020-10-05;0;30;30
2020-10-05;1;3;3
2020-10-05;2;2;2
2020-10-05;5;2;2
2020-10-05;6;141;141
2020-10-05;7;1819;1805
2020-10-05;8;1842;1823
2020-10-05;9;1277;1260
2020-10-05;10;1320;1302
2020-10-05;11;1458;1436
2020-10-05;12;1686;1667
2020-10-05;13;1648;1633
2020-10-05;14;1466;1437
2020-10-05;15;1537;1516
2020-10-05;16;1454;1436
2020-10-05;17;1537;1520
2020-10-05;18;2029;2004
2020-10-05;19;1821;1792
2020-10-05;20;1106;1094
2020-10-05;21;659;653
2020-10-05;22;509;504
2020-10-05;23;223;221
2020-10-06;0;32;32
2020-10-06;1;3;3
2020-10-06;4;1;1
2020-10-06;5;2;2
2020-10-06;6;117;116
2020-10-06;7;1309;1298
2020-10-06;8;1521;1510
2020-10-06;9;1235;1222
2020-10-06;10;1090;1077
2020-10-06;11;1377;1364
2020-10-06;12;1512;1498
2020-10-06;13;1582;1559
2020-10-06;14;1447;1427
2020-10-06;15;1527;1510
2020-10-06;16;1308;1292
2020-10-06;17;1407;1382
2020-10-06;18;1831;1798
2020-10-06;19;1554;1534
2020-10-06;20;1081;1071
2020-10-06;21;614;603
2020-10-06;22;440;434
2020-10-06;23;188;185
2020-10-07;0;30;29
2020-10-07;1;6;6
2020-10-07;2;1;1
2020-10-07;5;3;3
2020-10-07;6;98;98
2020-10-07;7;1359;1347
2020-10-07;8;1497;1477
2020-10-07;9;1067;1054
2020-10-07;10;1082;1070
2020-10-07;11;1224;1207
2020-10-07;12;1485;1463
2020-10-07;13;1450;1428
2020-10-07;14;1483;1469
2020-10-07;15;1402;1386
2020-10-07;16;1339;1321
2020-10-07;17;1439;1424
2020-10-07;18;1719;1698
2020-10-07;19;1459;1439
2020-10-07;20;929;922
2020-10-07;21;568;559
2020-10-07;22;436;428
2020-10-07;23;174;172
2020-10-08;0;29;29
2020-10-08;1;2;2
2020-10-08;2;1;1
2020-10-08;4;1;1
2020-10-08;5;1;1
2020-10-08;6;108;108
2020-10-08;7;1248;1234
2020-10-08;8;1403;1388
2020-10-08;9;1028;1021
2020-10-08;10;1063;1052
2020-10-08;11;1226;1209
2020-10-08;12;1433;1419
2020-10-08;13;1542;1518
2020-10-08;14;1425;1413
2020-10-08;15;1332;1314
2020-10-08;16;1456;1439
2020-10-08;17;1324;1318
2020-10-08;18;1635;1622
2020-10-08;19;1438;1425
2020-10-08;20;875;870
2020-10-08;21;554;543
2020-10-08;22;370;364
2020-10-08;23;181;179
2020-10-09;0;37;36
2020-10-09;1;1;1
2020-10-09;3;2;2
2020-10-09;4;1;1
2020-10-09;5;1;1
2020-10-09;6;103;103
2020-10-09;7;1243;1227
2020-10-09;8;1346;1337
2020-10-09;9;1106;1092
2020-10-09;10;1030;1015
2020-10-09;11;1276;1261
2020-10-09;12;1143;1132
2020-10-09;13;1562;1543
2020-10-09;14;1532;1504
2020-10-09;15;1366;1353
2020-10-09;16;1413;1397
2020-10-09;17;1362;1349
2020-10-09;18;1637;1620
2020-10-09;19;1464;1447
2020-10-09;20;861;857
2020-10-09;21;564;559
2020-10-09;22;460;456
2020-10-09;23;183;181
2020-10-10;0;38;38
2020-10-10;1;4;4
2020-10-10;5;1;1
2020-10-10;6;63;62
2020-10-10;7;939;931
2020-10-10;8;1000;996
2020-10-10;9;860;852
2020-10-10;10;936;926
2020-10-10;11;1244;1235
2020-10-10;12;1517;1501
2020-10-10;13;1812;1784
2020-10-10;14;1710;1685
2020-10-10;15;1555;1538
2020-10-10;16;1616;1595
2020-10-10;17;1596;1574
2020-10-10;18;1791;1776
2020-10-10;19;1378;1359
2020-10-10;20;844;831
2020-10-10;21;548;541
2020-10-10;22;503;497
2020-10-10;23;210;209
2020-10-11;0;38;37
2020-10-11;1;3;3
2020-10-11;2;1;1
2020-10-11;5;2;2
2020-10-11;6;7;7
2020-10-11;7;164;163
2020-10-11;8;431;424
2020-10-11;9;521;514
2020-10-11;10;643;637
2020-10-11;11;893;877
2020-10-11;12;1433;1420
2020-10-11;13;1524;1504
2020-10-11;14;1506;1487
2020-10-11;15;1513;1489
2020-10-11;16;1386;1368
2020-10-11;17;1539;1511
2020-10-11;18;1529;1508
2020-10-11;19;1209;1188
2020-10-11;20;841;835
2020-10-11;21;676;665
2020-10-11;22;474;463
2020-10-11;23;191;190
2020-10-12;0;38;38
2020-10-12;2;2;2
2020-10-12;3;2;2
2020-10-12;4;1;1
2020-10-12;5;2;2
2020-10-12;6;130;130
2020-10-12;7;1952;1938
2020-10-12;8;1996;1978
2020-10-12;9;1296;1282
2020-10-12;10;1252;1233
2020-10-12;11;1339;1325
2020-10-12;12;1693;1672
2020-10-12;13;1742;1721
2020-10-12;14;1682;1659
2020-10-12;15;1678;1661
2020-10-12;16;1702;1682
2020-10-12;17;1654;1638
2020-10-12;18;1958;1936
2020-10-12;19;1576;1548
2020-10-12;20;1058;1043
2020-10-12;21;631;627
2020-10-12;22;426;424
2020-10-12;23;175;174
2020-10-13;0;32;32
2020-10-13;1;4;4
2020-10-13;5;4;3
2020-10-13;6;107;107
2020-10-13;7;1421;1410
2020-10-13;8;1589;1573
2020-10-13;9;1073;1063
2020-10-13;10;1112;1101
2020-10-13;11;1267;1246
2020-10-13;12;1453;1431
2020-10-13;13;1670;1651
2020-10-13;14;1573;1558
2020-10-13;15;1463;1442
2020-10-13;16;1454;1435
2020-10-13;17;1412;1398
2020-10-13;18;1762;1737
2020-10-13;19;1426;1417
2020-10-13;20;922;911
2020-10-13;21;562;552
2020-10-13;22;439;437
2020-10-13;23;179;176
2020-10-14;0;34;34
